Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
133,,045d28m39.2833800000s,009d13m35.0501700000s,162.454,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2833800000s,009d13m35.0501700000s,160.438,2.016,5036030.496,517695.147,160.438,FIXED,26,32,1.320,0.014,0.017,0.0,2023-11-13,11:16:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,238.592,0,0.00000000,270.00000000,0.000,0.000,0.000
134,,045d28m39.2861640000s,009d13m35.0748120000s,162.438,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2861640000s,009d13m35.0748120000s,160.422,2.016,5036030.584,517695.681,160.422,FIXED,25,33,1.320,0.014,0.017,0.0,2023-11-13,11:16:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,238.069,0,0.00000000,270.00000000,0.000,0.000,0.000
135,,045d28m39.2876580000s,009d13m35.0986380000s,162.462,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2876580000s,009d13m35.0986380000s,160.446,2.016,5036030.631,517696.199,160.446,FIXED,26,34,1.320,0.014,0.017,0.0,2023-11-13,11:16:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,237.573,0,0.00000000,270.00000000,0.000,0.000,0.000
136,,045d28m39.2883120000s,009d13m35.1237180000s,162.453,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2883120000s,009d13m35.1237180000s,160.437,2.016,5036030.653,517696.743,160.437,FIXED,26,34,1.320,0.014,0.017,0.0,2023-11-13,11:16:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,237.065,0,0.00000000,270.00000000,0.000,0.000,0.000
137,,045d28m39.2889720000s,009d13m35.1513240000s,162.467,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2889720000s,009d13m35.1513240000s,160.451,2.016,5036030.675,517697.342,160.451,FIXED,25,35,1.320,0.014,0.017,0.0,2023-11-13,11:16:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.504,0,0.00000000,270.00000000,0.000,0.000,0.000
138,,045d28m39.2897100000s,009d13m35.1764460000s,162.475,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2897100000s,009d13m35.1764460000s,160.459,2.016,5036030.699,517697.888,160.459,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:16:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,235.993,0,0.00000000,270.00000000,0.000,0.000,0.000
139,,045d28m39.2904900000s,009d13m35.2029660000s,162.475,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2904900000s,009d13m35.2029660000s,160.459,2.016,5036030.725,517698.463,160.459,FIXED,27,35,1.320,0.014,0.017,0.0,2023-11-13,11:16:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,235.454,0,0.00000000,270.00000000,0.000,0.000,0.000
140,,045d28m39.2926200000s,009d13m35.2294560000s,162.480,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2926200000s,009d13m35.2294560000s,160.464,2.016,5036030.792,517699.038,160.464,FIXED,25,35,1.320,0.014,0.017,0.0,2023-11-13,11:16:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.901,0,0.00000000,270.00000000,0.000,0.000,0.000
141,,045d28m39.2972880000s,009d13m35.2550580000s,162.476,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2972880000s,009d13m35.2550580000s,160.460,2.016,5036030.938,517699.594,160.460,FIXED,25,35,1.320,0.014,0.017,0.0,2023-11-13,11:16:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.337,0,0.00000000,270.00000000,0.000,0.000,0.000
142,,045d28m39.3007080000s,009d13m35.2824480000s,162.494,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3007080000s,009d13m35.2824480000s,160.478,2.016,5036031.045,517700.188,160.478,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:16:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.748,0,0.00000000,270.00000000,0.000,0.000,0.000
143,,045d28m39.3042900000s,009d13m35.3086920000s,162.513,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3042900000s,009d13m35.3086920000s,160.497,2.016,5036031.157,517700.758,160.497,FIXED,26,35,1.320,0.014,0.017,0.0,2023-11-13,11:16:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.181,0,0.00000000,270.00000000,0.000,0.000,0.000
144,,045d28m39.3075300000s,009d13m35.3354340000s,162.518,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3075300000s,009d13m35.3354340000s,160.502,2.016,5036031.259,517701.338,160.502,FIXED,26,34,1.320,0.014,0.017,0.0,2023-11-13,11:16:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.610,0,0.00000000,270.00000000,0.000,0.000,0.000
145,,045d28m39.3085980000s,009d13m35.3641620000s,162.528,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3085980000s,009d13m35.3641620000s,160.512,2.016,5036031.294,517701.961,160.512,FIXED,25,34,1.320,0.014,0.017,0.0,2023-11-13,11:17:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.024,0,0.00000000,270.00000000,0.000,0.000,0.000
146,,045d28m39.3107700000s,009d13m35.3927580000s,162.545,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3107700000s,009d13m35.3927580000s,160.529,2.016,5036031.363,517702.582,160.529,FIXED,25,34,1.320,0.014,0.017,0.0,2023-11-13,11:17:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,231.426,0,0.00000000,270.00000000,0.000,0.000,0.000
147,,045d28m39.3142680000s,009d13m35.4186720000s,162.543,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3142680000s,009d13m35.4186720000s,160.527,2.016,5036031.472,517703.144,160.527,FIXED,25,34,1.320,0.014,0.017,0.0,2023-11-13,11:17:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.870,0,0.00000000,270.00000000,0.000,0.000,0.000
148,,045d28m39.3184260000s,009d13m35.4475860000s,162.553,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3184260000s,009d13m35.4475860000s,160.537,2.016,5036031.602,517703.772,160.537,FIXED,25,34,1.320,0.014,0.017,0.0,2023-11-13,11:17:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.244,0,0.00000000,270.00000000,0.000,0.000,0.000
149,,045d28m39.3229920000s,009d13m35.4788580000s,162.562,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3229920000s,009d13m35.4788580000s,160.546,2.016,5036031.745,517704.450,160.546,FIXED,25,35,1.320,0.014,0.017,0.0,2023-11-13,11:17:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.567,0,0.00000000,270.00000000,0.000,0.000,0.000
150,,045d28m39.3291840000s,009d13m35.5113180000s,162.567,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3291840000s,009d13m35.5113180000s,160.551,2.016,5036031.938,517705.154,160.551,FIXED,24,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.848,0,0.00000000,270.00000000,0.000,0.000,0.000
151,,045d28m39.3366600000s,009d13m35.5404060000s,162.570,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3366600000s,009d13m35.5404060000s,160.554,2.016,5036032.171,517705.785,160.554,FIXED,24,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.182,0,0.00000000,270.00000000,0.000,0.000,0.000
152,,045d28m39.3435720000s,009d13m35.5699440000s,162.594,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3435720000s,009d13m35.5699440000s,160.578,2.016,5036032.386,517706.426,160.578,FIXED,24,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,227.510,0,0.00000000,270.00000000,0.000,0.000,0.000
153,,045d28m39.3513540000s,009d13m35.6007060000s,162.611,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3513540000s,009d13m35.6007060000s,160.595,2.016,5036032.628,517707.093,160.595,FIXED,24,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.805,0,0.00000000,270.00000000,0.000,0.000,0.000
154,,045d28m39.3590520000s,009d13m35.6308080000s,162.611,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3590520000s,009d13m35.6308080000s,160.595,2.016,5036032.867,517707.746,160.595,FIXED,24,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.117,0,0.00000000,270.00000000,0.000,0.000,0.000
155,,045d28m39.3660960000s,009d13m35.6566740000s,162.629,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3660960000s,009d13m35.6566740000s,160.613,2.016,5036033.086,517708.307,160.613,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.518,0,0.00000000,270.00000000,0.000,0.000,0.000
156,,045d28m39.3713280000s,009d13m35.6813280000s,162.607,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3713280000s,009d13m35.6813280000s,160.591,2.016,5036033.249,517708.842,160.591,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.969,0,0.00000000,270.00000000,0.000,0.000,0.000
157,,045d28m39.3749700000s,009d13m35.6964600000s,162.575,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3749700000s,009d13m35.6964600000s,160.559,2.016,5036033.362,517709.170,160.559,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.630,0,0.00000000,270.00000000,0.000,0.000,0.000
158,,045d28m39.3755580000s,009d13m35.6987880000s,162.567,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3755580000s,009d13m35.6987880000s,160.551,2.016,5036033.381,517709.221,160.551,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.578,0,0.00000000,270.00000000,0.000,0.000,0.000
159,,045d28m39.3763560000s,009d13m35.7000120000s,162.571,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3763560000s,009d13m35.7000120000s,160.555,2.016,5036033.405,517709.247,160.555,FIXED,24,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.544,0,0.00000000,270.00000000,0.000,0.000,0.000
160,,045d28m39.3778020000s,009d13m35.6996580000s,162.575,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3778020000s,009d13m35.6996580000s,160.559,2.016,5036033.450,517709.239,160.559,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.533,0,0.00000000,270.00000000,0.000,0.000,0.000
161,,045d28m39.3777180000s,009d13m35.6989620000s,162.586,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3777180000s,009d13m35.6989620000s,160.570,2.016,5036033.447,517709.224,160.570,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.547,0,0.00000000,270.00000000,0.000,0.000,0.000
162,,045d28m39.3786720000s,009d13m35.7001080000s,162.581,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3786720000s,009d13m35.7001080000s,160.565,2.016,5036033.477,517709.249,160.565,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.513,0,0.00000000,270.00000000,0.000,0.000,0.000
163,,045d28m39.3790980000s,009d13m35.7003360000s,162.586,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3790980000s,009d13m35.7003360000s,160.570,2.016,5036033.490,517709.254,160.570,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.503,0,0.00000000,270.00000000,0.000,0.000,0.000
164,,045d28m39.3778080000s,009d13m35.7055200000s,162.621,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3778080000s,009d13m35.7055200000s,160.605,2.016,5036033.451,517709.366,160.605,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.410,0,0.00000000,270.00000000,0.000,0.000,0.000
165,,045d28m39.3822840000s,009d13m35.7207600000s,162.663,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3822840000s,009d13m35.7207600000s,160.647,2.016,5036033.590,517709.697,160.647,FIXED,26,35,1.320,0.014,0.017,0.0,2023-11-13,11:17:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.049,0,0.00000000,270.00000000,0.000,0.000,0.000
166,,045d28m39.3860700000s,009d13m35.7370140000s,162.655,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3860700000s,009d13m35.7370140000s,160.639,2.016,5036033.707,517710.050,160.639,FIXED,26,35,1.320,0.014,0.017,0.0,2023-11-13,11:17:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.683,0,0.00000000,270.00000000,0.000,0.000,0.000
167,,045d28m39.3887460000s,009d13m35.7511560000s,162.653,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3887460000s,009d13m35.7511560000s,160.637,2.016,5036033.791,517710.356,160.637,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.371,0,0.00000000,270.00000000,0.000,0.000,0.000
168,,045d28m39.3906840000s,009d13m35.7698160000s,162.663,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3906840000s,009d13m35.7698160000s,160.647,2.016,5036033.852,517710.761,160.647,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.976,0,0.00000000,270.00000000,0.000,0.000,0.000
169,,045d28m39.3959340000s,009d13m35.7871140000s,162.675,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3959340000s,009d13m35.7871140000s,160.659,2.016,5036034.015,517711.136,160.659,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.569,0,0.00000000,270.00000000,0.000,0.000,0.000
170,,045d28m39.4007040000s,009d13m35.8055820000s,162.698,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4007040000s,009d13m35.8055820000s,160.682,2.016,5036034.163,517711.537,160.682,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.143,0,0.00000000,270.00000000,0.000,0.000,0.000
171,,045d28m39.4032780000s,009d13m35.8241760000s,162.702,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4032780000s,009d13m35.8241760000s,160.686,2.016,5036034.244,517711.940,160.686,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.742,0,0.00000000,270.00000000,0.000,0.000,0.000
172,,045d28m39.4059420000s,009d13m35.8339140000s,162.705,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4059420000s,009d13m35.8339140000s,160.689,2.016,5036034.327,517712.152,160.689,FIXED,26,36,1.320,0.014,0.017,0.0,2023-11-13,11:17:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.517,0,0.00000000,270.00000000,0.000,0.000,0.000
173,,045d28m39.4093860000s,009d13m35.8420620000s,162.711,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4093860000s,009d13m35.8420620000s,160.695,2.016,5036034.433,517712.328,160.695,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.314,0,0.00000000,270.00000000,0.000,0.000,0.000
174,,045d28m39.4170720000s,009d13m35.8534500000s,162.712,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4170720000s,009d13m35.8534500000s,160.696,2.016,5036034.671,517712.575,160.696,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.998,0,0.00000000,270.00000000,0.000,0.000,0.000
175,,045d28m39.4240680000s,009d13m35.8639860000s,162.689,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4240680000s,009d13m35.8639860000s,160.673,2.016,5036034.888,517712.803,160.673,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.710,0,0.00000000,270.00000000,0.000,0.000,0.000
176,,045d28m39.4295640000s,009d13m35.8738800000s,162.672,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4295640000s,009d13m35.8738800000s,160.656,2.016,5036035.058,517713.017,160.656,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.451,0,0.00000000,270.00000000,0.000,0.000,0.000
177,,045d28m39.4338540000s,009d13m35.8902540000s,162.683,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4338540000s,009d13m35.8902540000s,160.667,2.016,5036035.191,517713.372,160.667,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.074,0,0.00000000,270.00000000,0.000,0.000,0.000
178,,045d28m39.4400580000s,009d13m35.9046120000s,162.683,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4400580000s,009d13m35.9046120000s,160.667,2.016,5036035.384,517713.683,160.667,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.716,0,0.00000000,270.00000000,0.000,0.000,0.000
179,,045d28m39.4443720000s,009d13m35.9190600000s,162.707,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4443720000s,009d13m35.9190600000s,160.691,2.016,5036035.518,517713.997,160.691,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.376,0,0.00000000,270.00000000,0.000,0.000,0.000
180,,045d28m39.4492260000s,009d13m35.9347440000s,162.691,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4492260000s,009d13m35.9347440000s,160.675,2.016,5036035.669,517714.337,160.675,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.009,0,0.00000000,270.00000000,0.000,0.000,0.000
181,,045d28m39.4546020000s,009d13m35.9466060000s,162.703,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4546020000s,009d13m35.9466060000s,160.687,2.016,5036035.835,517714.594,160.687,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.709,0,0.00000000,270.00000000,0.000,0.000,0.000
182,,045d28m39.4582380000s,009d13m35.9603880000s,162.717,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4582380000s,009d13m35.9603880000s,160.701,2.016,5036035.948,517714.893,160.701,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.391,0,0.00000000,270.00000000,0.000,0.000,0.000
183,,045d28m39.4652280000s,009d13m35.9751540000s,162.723,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4652280000s,009d13m35.9751540000s,160.707,2.016,5036036.165,517715.213,160.707,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.015,0,0.00000000,270.00000000,0.000,0.000,0.000
184,,045d28m39.4703820000s,009d13m35.9887980000s,162.731,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4703820000s,009d13m35.9887980000s,160.715,2.016,5036036.325,517715.509,160.715,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,217.682,0,0.00000000,270.00000000,0.000,0.000,0.000
185,,045d28m39.4768260000s,009d13m36.0023280000s,162.722,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4768260000s,009d13m36.0023280000s,160.706,2.016,5036036.524,517715.802,160.706,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,217.340,0,0.00000000,270.00000000,0.000,0.000,0.000
186,,045d28m39.4817880000s,009d13m36.0184680000s,162.711,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4817880000s,009d13m36.0184680000s,160.695,2.016,5036036.679,517716.152,160.695,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.962,0,0.00000000,270.00000000,0.000,0.000,0.000
187,,045d28m39.4878540000s,009d13m36.0357720000s,162.728,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4878540000s,009d13m36.0357720000s,160.712,2.016,5036036.867,517716.527,160.712,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.546,0,0.00000000,270.00000000,0.000,0.000,0.000
188,,045d28m39.4942920000s,009d13m36.0514980000s,162.746,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4942920000s,009d13m36.0514980000s,160.730,2.016,5036037.066,517716.868,160.730,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.155,0,0.00000000,270.00000000,0.000,0.000,0.000
189,,045d28m39.5019120000s,009d13m36.0701280000s,162.756,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5019120000s,009d13m36.0701280000s,160.740,2.016,5036037.303,517717.271,160.740,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.695,0,0.00000000,270.00000000,0.000,0.000,0.000
190,,045d28m39.5106000000s,009d13m36.0861960000s,162.757,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5106000000s,009d13m36.0861960000s,160.741,2.016,5036037.572,517717.620,160.741,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.274,0,0.00000000,270.00000000,0.000,0.000,0.000
191,,045d28m39.5172180000s,009d13m36.1036200000s,162.759,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5172180000s,009d13m36.1036200000s,160.743,2.016,5036037.777,517717.997,160.743,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.851,0,0.00000000,270.00000000,0.000,0.000,0.000
192,,045d28m39.5254860000s,009d13m36.1175280000s,162.771,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5254860000s,009d13m36.1175280000s,160.755,2.016,5036038.033,517718.299,160.755,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.477,0,0.00000000,270.00000000,0.000,0.000,0.000
193,,045d28m39.5311440000s,009d13m36.1354980000s,162.778,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5311440000s,009d13m36.1354980000s,160.762,2.016,5036038.209,517718.688,160.762,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.053,0,0.00000000,270.00000000,0.000,0.000,0.000
194,,045d28m39.5411820000s,009d13m36.1516920000s,162.772,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5411820000s,009d13m36.1516920000s,160.756,2.016,5036038.520,517719.039,160.756,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:17:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.615,0,0.00000000,270.00000000,0.000,0.000,0.000
195,,045d28m39.5472060000s,009d13m36.1676040000s,162.767,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5472060000s,009d13m36.1676040000s,160.751,2.016,5036038.706,517719.384,160.751,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:18:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.230,0,0.00000000,270.00000000,0.000,0.000,0.000
196,,045d28m39.5560140000s,009d13m36.1827120000s,162.774,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5560140000s,009d13m36.1827120000s,160.758,2.016,5036038.979,517719.711,160.758,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:18:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.826,0,0.00000000,270.00000000,0.000,0.000,0.000
197,,045d28m39.5628420000s,009d13m36.2004360000s,162.782,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5628420000s,009d13m36.2004360000s,160.766,2.016,5036039.191,517720.095,160.766,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:18:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.394,0,0.00000000,270.00000000,0.000,0.000,0.000
198,,045d28m39.5711520000s,009d13m36.2168400000s,162.790,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5711520000s,009d13m36.2168400000s,160.774,2.016,5036039.448,517720.451,160.774,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:18:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,211.970,0,0.00000000,270.00000000,0.000,0.000,0.000
